District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Nizamabad,Armur,1/1/20,0,19.6,26.3,67.6,92.1,0,16.7
Nizamabad,Armur,1/2/20,4.9,19.5,28.8,60.4,96.2,0,15.4
Nizamabad,Armur,1/3/20,20.9,19.3,28.7,64,95.8,0,15.2
Nizamabad,Armur,1/4/20,2.1,18.5,22.9,89,95.2,0,9.6
Nizamabad,Armur,1/5/20,0,16.4,23.7,76.1,95.4,0,11
Nizamabad,Armur,1/6/20,0,14.8,25.4,58.4,93.5,0,15
Nizamabad,Armur,1/7/20,0,17.8,27.2,55.4,93.7,0,9.3
Nizamabad,Armur,1/8/20,0,20.5,28.2,66.5,95.6,0,9.3
Nizamabad,Armur,1/9/20,0,20.3,29.7,63.6,95.8,0,11.8
Nizamabad,Armur,1/10/20,0,15.7,25.5,78.2,92.7,0,11.5
Nizamabad,Armur,1/11/20,0,14.9,25.8,59.5,89.5,0,14.9
Nizamabad,Armur,1/12/20,0,13.7,26.4,51.3,92.4,0,11
Nizamabad,Armur,1/13/20,0,12.5,27.7,35.1,94.6,0,7.7
Nizamabad,Armur,1/14/20,0,14.3,29.4,30.8,96,0,6.8
Nizamabad,Armur,1/15/20,0,16.8,29.4,44,96.8,0,8.4
Nizamabad,Armur,1/16/20,0,17,29.3,39.7,95.2,0,16.1
Nizamabad,Armur,1/17/20,0,18.5,28,53.4,92.8,0,10.1
Nizamabad,Armur,1/18/20,0,19.1,28.7,56.4,95.9,0,11.8
Nizamabad,Armur,1/19/20,0,18.5,28.9,63,96.6,0,8.4
Nizamabad,Armur,1/20/20,0,18.4,30.2,54.1,96.7,0,10.4
Nizamabad,Armur,1/21/20,0,18.7,28.1,66.4,95.6,0,12.8
Nizamabad,Armur,1/22/20,0,19.2,30.5,47.1,95.6,0,11.4
Nizamabad,Armur,1/23/20,0,17.3,30.6,46.2,96.9,0,15.5
Nizamabad,Armur,1/24/20,0,18.1,30.7,43.9,94.5,0,10.8
Nizamabad,Armur,1/25/20,0,17.1,29.8,43.3,96.7,0,9
Nizamabad,Armur,1/26/20,0,17.8,31.3,41.1,96.4,0,8.6
Nizamabad,Armur,1/27/20,0,16.2,31.5,32.3,94.5,0,6.1
Nizamabad,Armur,1/28/20,0,20.9,33.5,32.9,80.1,0,9.5
Nizamabad,Armur,1/29/20,0,18,30.2,39.9,94.8,0,10.7
Nizamabad,Armur,1/30/20,0,16.5,30.1,43.5,95.3,0,9.7
Nizamabad,Armur,1/31/20,0,15.2,28.9,43.7,90.3,0,10.3
Nizamabad,Armur,2/1/20,0,17.2,28.6,44.5,88.1,0,10.5
Nizamabad,Armur,2/2/20,0,17.5,30.5,52.9,84.2,0,17.5
Nizamabad,Armur,2/3/20,0,19.3,28.5,61.9,95.2,0,8.1
Nizamabad,Armur,2/4/20,0,20.2,30.7,44.8,89.5,0,11.3
Nizamabad,Armur,2/5/20,0,20,31.4,44.6,90.5,0,9.4
Nizamabad,Armur,2/6/20,0,19.6,30.7,49.7,94.9,0,10.4
Nizamabad,Armur,2/7/20,0,19.9,32.9,39.2,91.6,0,9.8
Nizamabad,Armur,2/8/20,0,20,31.1,43.8,93.2,0,10.8
Nizamabad,Armur,2/9/20,1,17.2,25.3,75.5,95.2,0,16.4
Nizamabad,Armur,2/10/20,0,17.1,25.1,69.5,97.5,0,15
Nizamabad,Armur,2/11/20,0,18.6,27.7,69.8,97.4,0,10.2
Nizamabad,Armur,2/12/20,0,18.8,28.9,63.6,97.5,0,11.5
Nizamabad,Armur,2/13/20,0,16.6,30.6,43.2,97.5,0,7.1
Nizamabad,Armur,2/14/20,0,18.3,32.7,28.8,87.9,0,8.6
Nizamabad,Armur,2/15/20,0,16.1,33,25.3,93.8,0,10.3
Nizamabad,Armur,2/16/20,0,17.5,33.1,35.7,91.9,0,5.9
Nizamabad,Armur,2/17/20,0,16.6,32.8,35.3,91.6,0,6.6
Nizamabad,Armur,2/18/20,0,14.7,33.4,26.6,96,0,6.6
Nizamabad,Armur,2/19/20,0,14.5,33.2,19,91.8,0,7.3
Nizamabad,Armur,2/20/20,0,18.7,32.8,29.9,93.5,0,9.5
Nizamabad,Armur,2/21/20,0,18.6,31.9,39.1,95.1,0,15
Nizamabad,Armur,2/22/20,0,17.3,31.7,36.9,88.6,0,21
Nizamabad,Armur,2/23/20,0,17.5,32.1,41.5,90.2,0,10.2
Nizamabad,Armur,2/24/20,0,18.9,33.5,31.1,84.2,0,14
Nizamabad,Armur,2/25/20,0,20,33.8,37.9,86.8,0,8.6
Nizamabad,Armur,2/26/20,0,15.2,31.9,29.5,85.5,0,14.3
Nizamabad,Armur,2/27/20,0,14.3,31.5,25.9,81.3,0,9.8
Nizamabad,Armur,2/28/20,0,15.4,32.4,22.5,84.9,0,13.3
Nizamabad,Armur,2/29/20,0,17.9,31.9,32.2,92,0,14.2
Nizamabad,Armur,3/1/20,0,18.8,32.7,35.8,93.4,0,13.6
Nizamabad,Armur,3/2/20,0,20.4,31.9,45.5,91.9,0,10.9
Nizamabad,Armur,3/3/20,0,20.1,33.5,42.3,93.2,0,10.4
Nizamabad,Armur,3/4/20,0,19.7,34.7,31.7,84.2,0,13.4
Nizamabad,Armur,3/5/20,0,16.4,33.6,29.8,80.1,0,13.8
Nizamabad,Armur,3/6/20,0,21.4,32.9,26.4,94.7,0,11.5
Nizamabad,Armur,3/7/20,0,19.5,33,35,91.5,0,12.5
Nizamabad,Armur,3/8/20,0,21.5,33.3,31.9,96,0,23.8
Nizamabad,Armur,3/9/20,0,21.4,32.6,52.6,95,0,25.2
Nizamabad,Armur,3/10/20,0,20.8,31,56.8,95.1,0,15.3
Nizamabad,Armur,3/11/20,0,23,36,42.3,90.1,0,23.4
Nizamabad,Armur,3/12/20,0,22.5,34.5,38.1,91.4,0,22
Nizamabad,Armur,3/13/20,1.1,22,33.4,50.7,95.9,0,23
Nizamabad,Armur,3/14/20,1.9,21.1,32.8,60,95.9,0,17.8
Nizamabad,Armur,3/15/20,0,21.6,32.2,53.3,94.5,0,12.3
Nizamabad,Armur,3/16/20,0,21.3,33.8,40.6,89.9,0,11.1
Nizamabad,Armur,3/17/20,0,21.2,34.2,37.6,92.5,0,10.4
Nizamabad,Armur,3/18/20,0,22.6,35,34.8,83.9,0,12.5
Nizamabad,Armur,3/19/20,3.2,21.5,35.1,34.6,91.9,0,15.2
Nizamabad,Armur,3/20/20,0,20.2,35.8,37,94.9,0,8
Nizamabad,Armur,3/21/20,0,20.4,36,24,92.1,0,11.5
Nizamabad,Armur,3/22/20,0,18.3,35.3,21,89,0,6
Nizamabad,Armur,3/23/20,0,20.5,35.8,19.2,88.9,0,6.7
Nizamabad,Armur,3/24/20,0,21.6,36.3,27.6,91,0,7.7
Nizamabad,Armur,3/25/20,0,21.4,36.4,33.4,90.3,0,8.8
Nizamabad,Armur,3/26/20,0,21.7,36.1,36.5,82.2,0,15.2
Nizamabad,Armur,3/27/20,0,22.7,36.2,34.8,82.2,0,8.4
Nizamabad,Armur,3/28/20,0,22.3,38,26.7,86.3,0,10
Nizamabad,Armur,3/29/20,0,22.8,37.3,25.2,82.6,0,10.6
Nizamabad,Armur,3/30/20,0,22.3,37.6,30.3,75.8,0,12.2
Nizamabad,Armur,3/31/20,0,22.4,36.1,35.7,80.2,0,13.8
Nizamabad,Armur,4/1/20,0,24.3,37.5,27.9,80.1,,12.1
Nizamabad,Armur,4/2/20,0,23.1,37.5,28.1,80.5,,8.4
Nizamabad,Armur,4/3/20,0,26,37.8,30,72.7,,9.9
Nizamabad,Armur,4/4/20,0,24.6,37.2,28,85.7,,13.6
Nizamabad,Armur,4/5/20,0,23.4,37,20.5,78.8,,14.8
Nizamabad,Armur,4/6/20,0,23.3,36.9,26.5,83,,14.3
Nizamabad,Armur,4/7/20,0.1,21.2,37.9,29.7,91.3,,17.1
Nizamabad,Armur,4/8/20,0.5,21,38.3,23.2,87.2,,19.9
Nizamabad,Armur,4/9/20,0,21.3,38.3,24.9,82.3,,28.7
Nizamabad,Armur,4/10/20,0,20.1,37.5,20.4,83.8,,19.6
Nizamabad,Armur,4/11/20,0,23.3,37.6,25.2,76.3,,17.8
Nizamabad,Armur,4/12/20,0,23.1,37.6,24,71.7,,13.3
Nizamabad,Armur,4/13/20,0,23.5,38.9,22.9,69.6,,4.9
Nizamabad,Armur,4/14/20,0,23.5,39.9,20.1,65.4,,14.6
Nizamabad,Armur,4/15/20,0,26.1,39.4,18.8,62.5,,17.4
Nizamabad,Armur,4/16/20,0,23.9,39.4,16.2,65.4,,7.7
Nizamabad,Armur,4/17/20,0,24.2,40.7,16.9,66.5,,12.6
Nizamabad,Armur,4/18/20,0,23.5,40.1,18.1,73.7,,16.6
Nizamabad,Armur,4/19/20,0,26.1,40.1,22.1,61.6,,15.7
Nizamabad,Armur,4/20/20,0,24.1,37.7,25.6,80.9,,28.3
Nizamabad,Armur,4/21/20,0.3,23,39,22.7,76.3,,23.4
Nizamabad,Armur,4/22/20,0,23.1,39.6,21.1,69.3,,26.1
Nizamabad,Armur,4/23/20,0,25.6,40,18.6,69,,12.5
Nizamabad,Armur,4/24/20,0,25.6,40.8,18.7,76.5,,14.8
Nizamabad,Armur,4/25/20,0,24.8,40.7,20.2,72.1,,10.7
Nizamabad,Armur,4/26/20,0,23.9,39.8,19,55.4,,17.5
Nizamabad,Armur,4/27/20,0,23.7,39.3,18,74.6,,9.2
Nizamabad,Armur,4/28/20,0,25.3,39.9,19.2,70.4,,14.8
Nizamabad,Armur,4/29/20,0.2,22.7,38.7,27.7,78.8,,12
Nizamabad,Armur,4/30/20,0,25.5,39,18.1,59.3,,9
Nizamabad,Armur,5/1/20,0,26.3,40.4,17.7,55.4,,12.1
Nizamabad,Armur,5/2/20,0,24.7,39.9,27.4,65.3,,15.7
Nizamabad,Armur,5/3/20,0,26.6,41.3,14.9,57.7,,13.9
Nizamabad,Armur,5/4/20,0,26.3,42.4,12.7,53.7,,13
Nizamabad,Armur,5/5/20,0,26.7,42.6,13.2,57.5,,12.3
Nizamabad,Armur,5/6/20,0,28,42.1,11.6,56.9,,12.6
Nizamabad,Armur,5/7/20,0,27.6,41.5,18.7,69.6,,12.1
Nizamabad,Armur,5/8/20,5.9,26.1,38,35.6,91.7,,14.7
Nizamabad,Armur,5/9/20,0,27.8,39.6,27.2,66.6,,15.5
Nizamabad,Armur,5/10/20,1.1,25.5,41.3,22.9,66.4,,20.9
Nizamabad,Armur,5/11/20,4.9,22.3,36.4,27.7,84.5,,20.3
Nizamabad,Armur,5/12/20,0,24.6,38.1,23.7,76.3,,17.4
Nizamabad,Armur,5/13/20,1.8,27.1,39.5,20.5,74.3,,11.4
Nizamabad,Armur,5/14/20,0,24.5,34.4,37.2,85.1,,5.4
Nizamabad,Armur,5/15/20,0,27.6,40,23.5,65.2,,14.9
Nizamabad,Armur,5/16/20,0.9,26.9,39.8,24.2,74.3,,12.5
Nizamabad,Armur,5/17/20,1.9,24.2,39.7,24.6,91,,9.6
Nizamabad,Armur,5/18/20,0,28.6,38.9,28.2,69.3,,9.1
Nizamabad,Armur,5/19/20,0,25.8,41.1,16.3,65.7,,13.9
Nizamabad,Armur,5/20/20,0,26.5,40.3,14.7,60.5,,13.6
Nizamabad,Armur,5/21/20,0,26.1,41.9,10.7,41.3,,17.1
Nizamabad,Armur,5/22/20,0,25.7,41.9,9,36.7,,15.7
Nizamabad,Armur,5/23/20,0,27,43,9.7,39.3,,13.3
Nizamabad,Armur,5/24/20,0,29.3,43.1,10.9,37.3,,13.2
Nizamabad,Armur,5/25/20,0,29.3,43.5,10.5,53,,12.9
Nizamabad,Armur,5/26/20,0,29.1,43.2,12.3,51.8,,11.8
Nizamabad,Armur,5/27/20,0,29.5,43.7,13.6,44.9,,10.2
Nizamabad,Armur,5/28/20,0,29,44,11.6,35.3,,12.9
Nizamabad,Armur,5/29/20,0,29.1,43,14.4,38.8,,14.2
Nizamabad,Armur,5/30/20,0.1,30.1,42.6,17.5,48.9,,12.3
Nizamabad,Armur,5/31/20,0,29,40.4,23.5,56.9,,11.5
Nizamabad,Armur,6/1/20,14.8,22.9,40.6,22.8,96.2,0.6,15.2
Nizamabad,Armur,6/2/20,5,23.3,34.4,48.4,99.9,0,11.1
Nizamabad,Armur,6/3/20,10.9,22.9,36.1,40.7,97,0,9.7
Nizamabad,Armur,6/4/20,0.2,25.6,33.2,61.2,92.5,1.9,16.2
Nizamabad,Armur,6/5/20,0,24.3,35.8,36.6,82.5,0,19.6
Nizamabad,Armur,6/6/20,0,25.7,36.7,33.9,71,0,13
Nizamabad,Armur,6/7/20,0.2,26.6,37.3,31.9,67.9,0,14.1
Nizamabad,Armur,6/8/20,0,27.7,37.7,33.2,68.3,0,15.5
Nizamabad,Armur,6/9/20,0,27.9,37.8,30.7,59.5,0.9,14.2
Nizamabad,Armur,6/10/20,13,24.2,38.3,33,96.6,0.2,11.8
Nizamabad,Armur,6/11/20,23.8,22.9,37.3,39.4,97.8,0.5,22.5
Nizamabad,Armur,6/12/20,8.2,22.8,28.8,86.6,99.7,2.2,17.3
Nizamabad,Armur,6/13/20,0,25.2,29.6,76.1,91.7,0.2,11.5
Nizamabad,Armur,6/14/20,6,25.2,35.4,55.2,95.9,0,15.2
Nizamabad,Armur,6/15/20,2.4,25.7,32.3,70.1,89.3,0.8,13.5
Nizamabad,Armur,6/16/20,10.1,24.6,34.2,57.3,95.1,0.3,12.5
Nizamabad,Armur,6/17/20,0.2,25.2,31.5,77.5,91.2,3.9,11.5
Nizamabad,Armur,6/18/20,0.2,24.2,31.4,76.6,92,0,13.5
Nizamabad,Armur,6/19/20,15.7,24,33.2,68.1,95.4,2.2,15
Nizamabad,Armur,6/20/20,0,24.9,30.7,75.2,92,2.1,19.1
Nizamabad,Armur,6/21/20,4.2,24,34.6,62.6,97,0,13.5
Nizamabad,Armur,6/22/20,0.1,25.5,30.7,81.2,91.4,3.2,13.8
Nizamabad,Armur,6/23/20,2.6,24.1,32.3,70.3,98.5,0,12.7
Nizamabad,Armur,6/24/20,0.2,25.1,34.4,56.7,96.2,0,11.7
Nizamabad,Armur,6/25/20,0,26.1,37,45.9,91.8,0.2,8.9
Nizamabad,Armur,6/26/20,0,26.4,37.6,44.8,87.4,0,11.8
Nizamabad,Armur,6/27/20,0,26.5,35.4,55.2,89.2,0,10.8
Nizamabad,Armur,6/28/20,6.9,24.7,37.4,46.6,98.7,0,10.9
Nizamabad,Armur,6/29/20,0.3,26.4,35.2,57.6,95.2,0,10.2
Nizamabad,Armur,6/30/20,11.1,25.6,35.4,56.9,98.8,0,12.1
Nizamabad,Armur,7/1/20,39.6,24.06,35.7,62.66,99.74,0,12.1
Nizamabad,Armur,7/2/20,6.6,25,34.38,77.6,98.88,0,15.4
Nizamabad,Armur,7/3/20,0.1,25.7,34.78,70.38,98.4,0,14.9
Nizamabad,Armur,7/4/20,2.1,24.7,34.8,74.7,98.6,0.1,16
Nizamabad,Armur,7/5/20,0.1,24.8,32.62,75.02,98.9,3.4,15.3
Nizamabad,Armur,7/6/20,11.3,23.66,30.76,84.3,99.64,1.2,14.3
Nizamabad,Armur,7/7/20,0.4,26.64,30.22,85.3,99.1,0,11.6
Nizamabad,Armur,7/8/20,0.8,23.72,33.14,78.84,99.98,0.4,14.9
Nizamabad,Armur,7/9/20,11.4,23.76,35.74,61.36,100,0,15.1
Nizamabad,Armur,7/10/20,13.7,23.48,32.58,83.78,100,0.3,14.4
Nizamabad,Armur,7/11/20,10.9,24.5,31.16,86.74,99.18,1.5,11.1
Nizamabad,Armur,7/12/20,0.6,26.18,32.68,78.44,97.88,0,13.8
Nizamabad,Armur,7/13/20,2.3,25.04,34,70.84,98.22,0,9.4
Nizamabad,Armur,7/14/20,0,26.3,32.5,74.92,97.24,0,9.8
Nizamabad,Armur,7/15/20,6.7,23.58,29.28,82.4,99.24,0,12.1
Nizamabad,Armur,7/16/20,24.9,23.66,29.24,91.54,97.28,0,12.5
Nizamabad,Armur,7/17/20,1.4,23.3,29.28,82.3,97.86,0.2,13.6
Nizamabad,Armur,7/18/20,0.1,24.26,33.14,66.34,92.96,0,11.4
Nizamabad,Armur,7/19/20,0,25.62,35.24,62.96,98.78,0,16.4
Nizamabad,Armur,7/20/20,4.2,23.56,34.44,65.28,99.22,0,10.8
Nizamabad,Armur,7/21/20,15.1,24.7,32.64,75.62,99.28,0,10
Nizamabad,Armur,7/22/20,0.8,25.82,32.52,73.2,98.92,0,7.8
Nizamabad,Armur,7/23/20,6.4,23.72,33.62,69.06,99.18,0,9
Nizamabad,Armur,7/24/20,18,22.64,26.62,90.96,96.5,0,15.4
Nizamabad,Armur,7/25/20,1.2,23.84,32.18,73.3,98.98,0,6.4
Nizamabad,Armur,7/26/20,6.8,23.8,32.38,74.66,99.34,0,18.1
Nizamabad,Armur,7/27/20,0.8,24.5,33.76,74.82,98.62,0,11.6
Nizamabad,Armur,7/28/20,0,25.86,34.42,63.86,96.56,0,10.6
Nizamabad,Armur,7/29/20,7,23.4,32.22,77.82,98.02,0,10.7
Nizamabad,Armur,7/30/20,1.6,24.86,34.46,67.86,98.96,0,6.4
Nizamabad,Armur,7/31/20,4.4,24.58,33.64,73.28,98.24,0,7.8
Nizamabad,Armur,8/1/20,1.6,24.48,34.18,69.36,96.4,0.1,12.6
Nizamabad,Armur,8/2/20,0.1,24.48,34.2,71.66,97.54,0,7.7
Nizamabad,Armur,8/3/20,13.7,24.7,34.94,65.42,98.94,0,11.3
Nizamabad,Armur,8/4/20,0,24.8,31.2,77.98,97.18,0.6,14.6
Nizamabad,Armur,8/5/20,15.4,23.68,30.24,73.18,99.24,0,13.6
Nizamabad,Armur,8/6/20,0.6,23.62,32,79.22,99.46,0,19.8
Nizamabad,Armur,8/7/20,0,25.1,33.4,69.62,96.14,0,14.7
Nizamabad,Armur,8/8/20,0.6,24.86,33.76,67.4,97.84,0,11.6
Nizamabad,Armur,8/9/20,0.6,25.08,32.48,75.64,97.6,0,11.4
Nizamabad,Armur,8/10/20,99.2,23.4,29.56,85.18,99.68,0,15.5
Nizamabad,Armur,8/11/20,9.1,23.38,26.64,90.7,99.42,1.8,13
Nizamabad,Armur,8/12/20,0,24.72,29.08,84.04,97.12,0.4,10.9
Nizamabad,Armur,8/13/20,31.1,23.14,30.14,86.84,99.26,0.6,12.2
Nizamabad,Armur,8/14/20,22,23.72,26.68,93.68,99.1,2,15.7
Nizamabad,Armur,8/15/20,7.7,24.04,29.26,83.48,98.64,1.2,16.8
Nizamabad,Armur,8/16/20,26,24.04,26.8,91.7,99.12,2,15
Nizamabad,Armur,8/17/20,53.9,24.34,25.42,93.48,97.68,0.9,13.3
Nizamabad,Armur,8/18/20,6.4,23.76,27.1,89.12,98.18,0,7.9
Nizamabad,Armur,8/19/20,11.9,23.9,29.64,86.96,98.44,2,11.6
Nizamabad,Armur,8/20/20,25,24.1,28.8,86.04,98.64,1.3,11.5
Nizamabad,Armur,8/21/20,24.8,23.96,24.98,91.16,99.98,1.6,8.7
Nizamabad,Armur,8/22/20,0,24.36,29.42,82.34,95.06,0,11.3
Nizamabad,Armur,8/23/20,0,24.22,31.6,74.72,93.32,0,11.4
Nizamabad,Armur,8/24/20,0,24.04,32.26,71.62,93.84,0,9.7
Nizamabad,Armur,8/25/20,4.9,24,32.98,69.42,96.78,0,9.6
Nizamabad,Armur,8/26/20,0.1,24.8,33.04,66.12,97.32,0,8.6
Nizamabad,Armur,8/27/20,14.3,23.66,32.04,72.32,98.8,0,8.9
Nizamabad,Armur,8/28/20,0.6,24.34,27.46,82.92,99.68,1.2,8
Nizamabad,Armur,8/29/20,0.5,24.02,29.48,79.84,96.36,0.1,11.5
Nizamabad,Armur,8/30/20,3.6,23.52,30.7,74.6,96.36,0,9.9
